"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"rep1.white"	"rep2.white"	"rep1.red"	"rep2.red"
"1874"	"ENSG00000118495"	282.248529810395	9.32366874669246	1.02911049421721	9.05992971511238	1.30534640067062e-19	2.70398155744251e-19	"PLAGL1"	0.899486125676151	0.860196793847826	586.077954659671	541.156481662386
"1875"	"ENSG00000249203"	469.306884806967	1.09315262923915	0.120745492159009	9.0533618248835	1.38633005987421e-19	2.87020573163721e-19	"LINC02224"	311.222199483948	288.165925939022	604.720593376479	673.118820428418
"1876"	"ENSG00000171385"	1020.89266973935	-0.696020594037145	0.0769027607211069	-9.05065809745519	1.42109256088472e-19	2.94060922028569e-19	"KCND3"	1261.07954819796	1263.62909016246	798.137970063368	760.724070533599
"1877"	"ENSG00000162882"	98.2280522127608	6.79040372832268	0.750291048696833	9.05035951064165	1.42498398953676e-19	2.94709148847751e-19	"HAAO"	0.899486125676151	2.58059038154348	210.894850483897	178.537281859926
"1878"	"ENSG00000211650"	322.992785511972	-1.31015471770741	0.144823235466483	-9.04657815085631	1.475186407051e-19	3.04929430813522e-19	"IGLV5-45"	463.235354723218	457.624694327043	175.939902889881	195.171190107746
"1879"	"ENSG00000103876"	279.697205869943	9.31054002104202	1.02921042541176	9.04629392703358	1.47902970154514e-19	3.05561242595815e-19	"FAH"	0.899486125676151	0.860196793847826	581.417294980468	535.611845579779
"1880"	"ENSG00000117899"	137.3594333931	7.69490909526706	0.851062519203245	9.04153211032127	1.54491067343159e-19	3.19002288974391e-19	"MESD"	1.7989722513523	0.860196793847826	277.309250912528	269.469313614671
"1881"	"ENSG00000198399"	173.729322461985	-7.66515928237569	0.848326787248335	-9.03562093947157	1.630739422787e-19	3.36545797986436e-19	"ITSN2"	334.608838751528	356.981669446848	0	3.32678164956385
"1882"	"ENSG00000039600"	122.039863088047	-6.73309582788423	0.746434966247656	-9.02033818395679	1.87509546523666e-19	3.86769558522528e-19	"SOX30"	219.474614664981	264.080415711283	3.49549475940161	1.10892721652128
"1883"	"ENSG00000134247"	171.686876139893	-7.64775808434517	0.848072696646871	-9.0178095752676	1.91887512068025e-19	3.95589754178455e-19	"PTGFRN"	344.503186133966	338.917536776043	0	3.32678164956385
"1884"	"ENSG00000185261"	216.978764761819	1.57375465376137	0.174664554007289	9.01015470886957	2.05766010935997e-19	4.23976226246903e-19	"KIAA0825"	112.435765709519	105.804205643283	341.393321501558	308.281766192916
"1885"	"ENSG00000080823"	134.794050026828	7.66759394259161	0.851279109067618	9.00714449693205	2.11491324036231e-19	4.35542048015229e-19	"MOK"	1.7989722513523	0.860196793847826	271.483426313525	265.033604748586
"1886"	"ENSG00000147642"	345.647720367508	-9.24652775734734	1.02703784623624	-9.00310323639272	2.19425849535248e-19	4.51642819075201e-19	"SYBU"	703.39815027875	676.974876758239	0	2.21785443304256
"1887"	"ENSG00000189013"	270.733237777725	9.26333773183289	1.02899543937693	9.0023117473115	2.21013939674521e-19	4.5467062589822e-19	"KIR2DL4"	1.7989722513523	0	549.957842145854	531.176136713694
"1888"	"ENSG00000232938"	94.4630189797038	-2.64176548735706	0.293671810986155	-8.99563862968654	2.34862740646093e-19	4.82904650433787e-19	"RPL23AP87"	152.01315523927	173.759752357261	22.1381334762102	29.9410348460746
"1889"	"ENSG00000214944"	595.475594800198	0.971211563456712	0.107982807799424	8.99413141081424	2.38107482410055e-19	4.89317175492408e-19	"ARHGEF28"	406.56772880562	398.271115551543	738.714559153541	838.348975690089
"1890"	"ENSG00000144118"	117.439384534418	2.3070014006475	0.256571182664752	8.99166218390916	2.43519215094922e-19	5.00173787111939e-19	"RALB"	34.1804727756937	44.7302332800869	171.279243210679	219.567588871214
"1891"	"ENSG00000170485"	94.1035596231368	6.7278209317219	0.748529879505826	8.98804592298112	2.51664884792802e-19	5.16631296265984e-19	"NPAS2"	1.7989722513523	1.72039358769565	189.921881927488	182.972990726011
"1892"	"ENSG00000228624"	168.635549882366	-7.62075999906339	0.84792729916467	-8.98751580067174	2.52881401137132e-19	5.18854390922674e-19	"HDAC2-AS2"	338.206783254233	332.896159219109	2.33032983960108	1.10892721652128
"1893"	"ENSG00000112414"	213.53709179183	1.54505175316999	0.171916555487255	8.98721911214965	2.53564771216621e-19	5.19981822283716e-19	"ADGRG6"	106.139362829786	111.825583200217	314.594528346145	321.588892791172
"1894"	"ENSG00000181704"	133.267296747978	7.65136207828511	0.851510631123408	8.98563306037715	2.57249030677472e-19	5.27258699288285e-19	"YIPF6"	1.7989722513523	0.860196793847826	259.83177711552	270.578240831193
"1895"	"ENSG00000142609"	169.739663772571	1.76131734897562	0.196069929696578	8.98310797428905	2.63224005357099e-19	5.39220483547981e-19	"CFAP74"	74.6573484311206	79.9983018278478	248.180127917515	276.122876913799
"1896"	"ENSG00000143603"	91.9822692353101	-2.70429046284623	0.301070289398532	-8.98225616432882	2.65270364779525e-19	5.43126039432617e-19	"KCNN3"	171.801850004145	147.093651747978	27.9639580752129	21.0696171139044
"1897"	"ENSG00000175984"	132.923724527015	7.64701297846991	0.852179601659124	8.97347573631403	2.87302072144665e-19	5.87924788308683e-19	"DENND2C"	1.7989722513523	0.860196793847826	277.309250912528	251.726478150331
"1898"	"ENSG00000176658"	659.153742534216	0.919153936601048	0.102461787589065	8.97069979188165	2.94636485636757e-19	6.02616171781551e-19	"MYO1D"	478.526618859712	433.539184099304	899.507318086015	825.041849091834
"1899"	"ENSG00000150961"	336.756361659774	-9.20851577614305	1.02739781054103	-8.96295055494991	3.1610433683765e-19	6.46183812777596e-19	"SEC24D"	695.302775147665	649.448579355109	1.16516491980054	1.10892721652128
"1900"	"ENSG00000278175"	75.1995150007272	-5.00413840807875	0.558531768301739	-8.95945171264696	3.26296815219847e-19	6.66668506214564e-19	"GLIDR"	161.008016496031	130.74991266487	3.49549475940161	5.54463608260641
"1901"	"ENSG00000138777"	335.590630417663	-9.20386994856128	1.02740851956712	-8.95833524179768	3.29617034910957e-19	6.73098088114698e-19	"PPA2"	647.630010486829	692.4584190475	1.16516491980054	1.10892721652128
"1902"	"ENSG00000231749"	131.429327192667	7.63130829146762	0.851938990941431	8.95757603843755	3.31893837290419e-19	6.77391310581181e-19	"ABCA9-AS1"	0.899486125676151	1.72039358769565	269.153096473924	253.944332583374
"1903"	"ENSG00000237187"	1074.05050185528	-0.671527876099912	0.0749691890374003	-8.95738482331591	3.32469724423921e-19	6.78210299192494e-19	"NR2F1-AS1"	1343.83227176017	1295.45637153483	830.762587817784	826.150776308355
"1904"	"ENSG00000197601"	768.854002486124	-0.818393343934392	0.0913932557731869	-8.95463606160853	3.40858161822034e-19	6.94957008145292e-19	"FAR1"	1014.6203497627	947.936866820304	563.93982118346	548.918972178034
"1905"	"ENSG00000279516"	394.337888097781	-1.14165455494085	0.127530006851534	-8.95204652713559	3.4895181658436e-19	7.1108544365879e-19	"FAM230C"	549.586022788128	535.902602567196	242.354303318512	249.508623717288
"1906"	"ENSG00000133742"	262.659811366212	9.22001111116585	1.02997490523975	8.95168519568901	3.50096158750019e-19	7.13043251486667e-19	"CA1"	0	1.72039358769565	548.792677226053	500.126174651098
"1907"	"ENSG00000231755"	267.97563267439	1.41704289214898	0.158520908497208	8.93915449755287	3.92159248102677e-19	7.98294821609433e-19	"CHODL-AS1"	151.113669113593	141.072274191043	370.522444496571	409.194142896353
"1908"	"ENSG00000067900"	1242.64842874447	-0.630246840034073	0.0705077264670599	-8.93869185143155	3.93804304111039e-19	8.01223633927331e-19	"ROCK1"	1495.84542699944	1523.4085219045	1003.20699594826	948.132770125696
"1909"	"ENSG00000254087"	207.544397588389	1.55318753381189	0.1737897834601	8.93716248958036	3.99291007031918e-19	8.11961398592655e-19	"LYN"	103.440904452757	107.524599230978	307.603538827342	311.60854784248
"1910"	"ENSG00000162692"	258.62977804506	9.19773227270018	1.02933884383075	8.93557289499563	4.0507384097126e-19	8.23289795045721e-19	"VCAM1"	0.899486125676151	0.860196793847826	512.672564712237	520.086864548481
"1911"	"ENSG00000197176"	259.573668483413	9.20224930874987	1.02998204282302	8.93437839316884	4.09473730110437e-19	8.31797054261997e-19	"LINC02291"	1.7989722513523	0	544.132017546851	492.363684135449
"1912"	"ENSG00000071537"	62.3105383314344	5.30388520876426	0.594522650750365	8.92125001809446	4.61054460034614e-19	9.36087570713248e-19	"SEL1L"	2.69845837702845	3.4407871753913	120.011986739455	123.090921033862
"1913"	"ENSG00000088756"	1182.47749676977	0.652673684471567	0.0731846629986755	8.91817571781916	4.74031864901728e-19	9.61933000667874e-19	"ARHGAP28"	905.782528555884	933.313521324891	1398.19790376065	1492.61603343765
"1914"	"ENSG00000031081"	68.498310951781	5.67127505566498	0.636190564973997	8.91442810991197	4.90340326570636e-19	9.94507482193395e-19	"ARHGAP31"	0.899486125676151	4.30098396923913	146.810779894868	121.981993817341
"1915"	"ENSG00000128000"	113.585536164562	-6.62964233452425	0.744862416813089	-8.9004924733474	5.55994362987304e-19	1.1270783433417e-18	"ZNF780B"	215.876670162276	233.973527926609	1.16516491980054	3.32678164956385
"1916"	"ENSG00000273872"	246.125937260552	1.42332744587008	0.159938276395523	8.89922961499363	5.62356471832735e-19	1.13938056160581e-18	"SLC25A15P4"	134.922918851423	132.470306252565	360.035960218366	357.074563719853
"1917"	"ENSG00000164733"	320.21967690443	-9.13622143892663	1.02747691962089	-8.89189943293099	6.00730523344984e-19	1.21649497011049e-18	"CTSB"	639.534635355743	639.126217828935	0	2.21785443304256
"1918"	"ENSG00000070785"	818.499362190255	-0.842102974582971	0.0947951610003582	-8.88339621660424	6.48494791177796e-19	1.31253453305605e-18	"EIF2B3"	1016.41932201405	1085.56835383596	548.792677226053	623.21709568496
"1919"	"ENSG00000254689"	72.4944292570105	-4.94995549885778	0.557536005336594	-8.87827055379036	6.7907902373483e-19	1.37372027509692e-18	"LINC02235"	128.62651597169	152.254832511065	4.66065967920215	4.43570886608513
"1920"	"ENSG00000250590"	856.581509875673	0.764063483278585	0.0860651706378513	8.87773157963799	6.82376647470027e-19	1.37967251367704e-18	"LINC02492"	662.021788497647	608.159133250413	1064.96073669769	1091.18438105694
"1921"	"ENSG00000236008"	59.3789698509557	5.03238232733123	0.56698922143	8.87562256410993	6.95433042889387e-19	1.40533919801372e-18	"LINC01814"	5.39691675405691	1.72039358769565	109.525502461251	120.87306660082
"1922"	"ENSG00000144749"	586.322107248075	12.8232758246186	1.44545949370425	8.8714183140177	7.22201146737303e-19	1.45867355898476e-18	"LRIG1"	0	0	1169.82557947974	1175.46284951256
"1923"	"ENSG00000198677"	126.109922303775	7.57173692433742	0.853662240940477	8.8697104793995	7.33363197133073e-19	1.48044836676968e-18	"TTC37"	0	2.58059038154348	265.657601714523	236.201497119033
"1924"	"ENSG00000101342"	753.648798110467	-12.8157134540827	1.44490284328083	-8.86960221144211	7.34076529708963e-19	1.48111856695564e-18	"TLDC2"	1467.96135710348	1546.63383533839	0	0
"1925"	"ENSG00000129353"	346.565906009154	1.18760237656121	0.133926963713164	8.86753752668315	7.47811785027153e-19	1.50804827260928e-18	"SLC44A2"	210.479753408219	212.468608080413	475.38728727862	487.927975269364
"1926"	"ENSG00000174156"	246.714676088148	9.12923985775256	1.0296478774206	8.86637078359492	7.55685444237882e-19	1.52313558143224e-18	"GSTA3"	1.7989722513523	0	489.369266316226	495.690465785013
"1927"	"ENSG00000258368"	585.389806565923	12.8206134874667	1.4460020176476	8.86624868499401	7.56514133408395e-19	1.52401498659658e-18	"ZNF970P"	0	0	1230.41415530937	1111.14507095432
"1928"	"ENSG00000184900"	747.796484466991	-12.8042152956438	1.44483959579495	-8.86203238955317	7.85687638356687e-19	1.58196515675343e-18	"SUMO3"	1522.83001076972	1468.35592709824	0	0
"1929"	"ENSG00000236548"	231.49217053136	1.55222732021788	0.175171037976378	8.8612098104208	7.91507448592888e-19	1.5928574768574e-18	"RNF217-AS1"	107.938335081138	127.309125489478	364.696619897568	326.024601657257
"1930"	"ENSG00000163406"	67.48479771362	-4.23360466749789	0.478077789134925	-8.85547240159082	8.33301360680716e-19	1.6760965742537e-18	"SLC15A2"	139.420349479803	116.986763963304	4.66065967920215	8.87141773217025
"1931"	"ENSG00000175787"	579.238847749821	12.8061118756308	1.44625111588293	8.85469455130738	8.39132832206746e-19	1.68695233969513e-18	"ZNF169"	0	0	1088.2640350937	1228.69135590558
"1932"	"ENSG00000115762"	184.354344384983	-1.72232004444605	0.194646820904011	-8.84843655009094	8.87538699253791e-19	1.78334211479655e-18	"PLEKHB2"	295.930935347454	270.101793268217	81.5615443860377	89.8231045382238
"1933"	"ENSG00000138160"	244.732155562373	9.11822190743314	1.03052724033489	8.8481134224749	8.90111635109938e-19	1.78758717206153e-18	"KIF11"	0.899486125676151	0.860196793847826	463.735638080614	513.433301249353
"1934"	"ENSG00000135144"	244.143427101185	9.11407269388486	1.03025078183921	8.84646035173531	9.03390067589909e-19	1.8133162907076e-18	"DTX1"	0.899486125676151	0.860196793847826	506.846740113234	467.967285371981
"1935"	"ENSG00000082153"	782.814826184449	-12.8704422170118	1.45488617411449	-8.84635681196525	9.04228239940183e-19	1.81406120037586e-18	"BZW1"	1421.18807856832	1710.07122616948	0	0
"1936"	"ENSG00000145934"	1842.50959862853	0.50716320839662	0.0573359042504281	8.84547326892178	9.11411986941744e-19	1.82752925001638e-18	"TENM2"	1550.71408066568	1493.30163411983	2184.68422462601	2141.3384551026
"1937"	"ENSG00000235478"	310.854387354443	-9.09249355014771	1.02808429852945	-8.84411284478658	9.22583428743543e-19	1.84897525141379e-18	"LINC01664"	645.831038235477	595.256181342696	2.33032983960108	0
"1938"	"ENSG00000164970"	242.724912136031	9.10531766104007	1.0302097717766	8.83831420598732	9.7173669650855e-19	1.94627355900528e-18	"FAM219A"	1.7989722513523	0	503.351245353832	465.749430938938
"1939"	"ENSG00000125850"	310.52251228709	-9.09086488047783	1.02857985385264	-8.83826845959231	9.72134578905828e-19	1.94627355900528e-18	"OVOL2"	654.825899492238	584.933819816522	2.33032983960108	0
"1940"	"ENSG00000184571"	362.233265617356	1.26784249042916	0.143485281573089	8.8360455966582	9.91663177753409e-19	1.98434816197539e-18	"PIWIL3"	228.469475921742	196.985065791152	481.213111877622	542.265408878907
"1941"	"ENSG00000177485"	565.353095403931	12.7708634207856	1.44564390187084	8.83403126057429	1.00969415046951e-18	2.01938830093901e-18	"ZBTB33"	0	0	1109.23700365011	1152.17537796561
"1942"	"ENSG00000093072"	239.572989597593	9.08682904618497	1.02991374210223	8.82290300121371	1.11529950987539e-18	2.22945100172724e-18	"ADA2"	1.7989722513523	0	471.891792519218	484.6011936198
"1943"	"ENSG00000236373"	73.6450053050511	-5.17082912517576	0.586178212029431	-8.82125780020656	1.13181106187561e-18	2.2612932944058e-18	"LINC02653"	141.219321731156	145.373258160283	4.66065967920215	3.32678164956385
"1944"	"ENSG00000065320"	90.1211079809388	-5.96530215054294	0.676415295530527	-8.81899358272823	1.15493058306615e-18	2.3062983982668e-18	"NTN1"	167.304419375764	187.522901058826	2.33032983960108	3.32678164956385
"1945"	"ENSG00000110721"	153.570199403884	-7.48521672466461	0.849194990477966	-8.81448525791654	1.2023619589459e-18	2.39978101158576e-18	"CHKA"	297.729907598806	313.111632960609	2.33032983960108	1.10892721652128
"1946"	"ENSG00000101333"	484.972128010494	1.01126373312036	0.114748086257739	8.81290282130665	1.21946254657736e-18	2.43266180323907e-18	"PLCB4"	331.010894248824	312.251436166761	672.30015872491	624.326022901482
"1947"	"ENSG00000156103"	1461.36933116545	0.578649075858056	0.0657199709715481	8.80476767265415	1.31123905225815e-18	2.61440065655578e-18	"MMP16"	1151.34224086547	1193.09295306693	1703.47111274839	1797.571017981
"1948"	"ENSG00000106772"	111.07241580987	-2.32917571885791	0.26455832754424	-8.80401588745458	1.32005692081088e-18	2.63063164721881e-18	"PRUNE2"	196.987461523077	173.759752357261	30.294287914814	43.24816144433
"1949"	"ENSG00000140836"	2287.26558654139	-0.448749562868453	0.0509735017982095	-8.80358513811614	1.3251356457754e-18	2.63939838368802e-18	"ZFHX3"	2644.48920948788	2635.64297634974	1950.4860757461	1918.44408458182
"1950"	"ENSG00000244968"	152.519877296945	-7.47421121907022	0.850023802697008	-8.7929434391785	1.45691826435296e-18	2.90039494553916e-18	"LIFR-AS1"	318.418088489358	288.165925939022	3.49549475940161	0
"1951"	"ENSG00000226057"	135.722908729481	2.03564448113073	0.231589542430658	8.78988083730176	1.49718683519406e-18	2.97903364133899e-18	"PHF2P2"	52.1701952892168	54.192398012413	244.684633158113	191.844408458182
"1952"	"ENSG00000115392"	124.012605373211	2.07672267232686	0.236335372933514	8.78718511981312	1.53353965759107e-18	3.04980441888567e-18	"FANCL"	48.5722507865122	46.4506268677826	221.381334762102	179.646209076448
"1953"	"ENSG00000157851"	72.2547291867536	6.01756053744243	0.684986410354306	8.7849341920957	1.56456103987764e-18	3.10990536278646e-18	"DPYSL5"	1.7989722513523	2.58059038154348	130.49847101766	154.140883096458
"1954"	"ENSG00000141485"	93.610978390948	2.2981571950058	0.2616290473551	8.78402921326466	1.57720702523018e-18	3.13343840715806e-18	"SLC13A5"	29.683042147313	33.5476749600652	152.63660449387	158.576591962543
"1955"	"ENSG00000197857"	234.699249242071	9.05643758963905	1.03174372957971	8.77779755766317	1.6670699599967e-18	3.31027593283598e-18	"ZNF44"	1.7989722513523	0	504.516410273633	432.4816144433
"1956"	"ENSG00000025039"	72.721637420598	-5.15319690042744	0.587107392862742	-8.77726453979807	1.67498698281492e-18	3.32429710845843e-18	"RRAGD"	136.721891102775	146.23345495413	3.49549475940161	4.43570886608513
"1957"	"ENSG00000172530"	295.827284081196	-9.02110838914142	1.0279117896436	-8.77615032732449	1.69165672816368e-18	3.35566635964643e-18	"BANP"	589.163412317879	591.815394167304	2.33032983960108	0
"1958"	"ENSG00000092201"	118.903523924215	7.4855784673144	0.852967489694997	8.77592470727235	1.6950521240072e-18	3.36068527291678e-18	"SUPT16H"	1.7989722513523	0.860196793847826	241.189138398711	231.765788252948
"1959"	"ENSG00000049618"	337.331491074747	1.24867876548075	0.142320408300181	8.77371545229863	1.72865720928255e-18	3.42556357186398e-18	"ARID1B"	214.077697910924	185.80250747113	463.735638080614	485.710120836321
"1960"	"ENSG00000123364"	684.808199303758	-12.6773857234093	1.44495908196456	-8.77352575698766	1.73157315750495e-18	3.42959211817911e-18	"HOXC13"	1367.21891102775	1372.01388618728	0	0
"1961"	"ENSG00000254560"	118.602410361308	7.48247942801748	0.853086649982958	8.77106613749841	1.76982447609582e-18	3.50356690374933e-18	"BBOX1-AS1"	0.899486125676151	1.72039358769565	240.023973478911	231.765788252948
"1962"	"ENSG00000130038"	679.822778407305	-12.6668165811298	1.44497754608179	-8.76609924872342	1.84962984219818e-18	3.65968533219447e-18	"CRACR2A"	1363.62096652505	1355.67014710417	0	0
"1963"	"ENSG00000157470"	262.289277611656	1.41560634244997	0.161553205160958	8.76247760630671	1.9100506510096e-18	3.77730994323894e-18	"FAM81A"	152.912641364946	133.330503046413	367.026949737169	395.887016298098
"1964"	"ENSG00000176641"	1149.14513111447	0.62219027608592	0.0710472527523057	8.7574149876714	1.99779044114499e-18	3.94881326890949e-18	"RNF152"	918.37533431535	892.024075220196	1390.04174932204	1396.13936560029
"1965"	"ENSG00000198604"	118.124109502837	7.4766772980799	0.853819459298532	8.7567426774537	2.00973757608105e-18	3.97040729679492e-18	"BAZ1A"	1.7989722513523	0.860196793847826	222.546499681903	247.290769284246
"1966"	"ENSG00000130940"	291.291606247581	-8.99869774285311	1.02806146509498	-8.75307367154522	2.07619057641285e-18	4.09960559165609e-18	"CASZ1"	587.364440066527	575.471655084196	2.33032983960108	0
"1967"	"ENSG00000169918"	2521.37388565316	-0.440307613595992	0.0503421029248965	-8.74630951060727	2.2044392464963e-18	4.35063111452826e-18	"OTUD7A"	2901.74224143126	2904.02437603026	2190.51004922501	2089.21887592609
"1968"	"ENSG00000171105"	997.300130689746	-0.780200755125981	0.0892610690517433	-8.7406611125586	2.31750221347304e-18	4.57144672276755e-18	"INSR"	1242.19033955876	1278.25243565787	792.312145464366	676.445602077982
"1969"	"ENSG00000183426"	83.8560855838688	6.55989212104744	0.750987730344155	8.73501903691721	2.43615099279646e-18	4.80305099290429e-18	"NPIPA1"	1.7989722513523	1.72039358769565	167.783748451277	164.12122804515
"1970"	"ENSG00000166266"	505.360739594245	12.6087207054937	1.44602359121939	8.71958160437832	2.79231680259451e-18	5.50246497274332e-18	"CUL5"	0	0	1031.17095402348	990.272004353505
"1971"	"ENSG00000187908"	468.33124021328	1.0014529152354	0.114858003064332	8.71905212103053	2.80540412960475e-18	5.52545113559069e-18	"DMBT1"	303.126824352863	320.853404105239	611.711582895282	637.633149499737
"1972"	"ENSG00000185385"	224.204851539335	8.99132751055246	1.03182606396195	8.71399533757467	2.93348448513386e-18	5.77478648771409e-18	"OR7A17"	1.7989722513523	0	415.963876368792	479.056557537194
"1973"	"ENSG00000230817"	729.144717732611	0.846051985820499	0.0971142779682322	8.71192170215442	2.98766026635237e-18	5.87845616743293e-18	"LINC01362"	526.199383520549	516.118076308696	991.555346750258	882.70606435094
"1974"	"ENSG00000104081"	637.247648811825	-12.5735711469388	1.44514582573036	-8.70055528173726	3.30264117510334e-18	6.49491560713994e-18	"BMF"	1265.57697882634	1283.41361642096	0	0
"1975"	"ENSG00000185728"	636.680037753502	-12.5723372391429	1.44519683456087	-8.69939439284964	3.33660002262757e-18	6.55837777726998e-18	"YTHDF3"	1252.98417306688	1293.73597794713	0	0
"1976"	"ENSG00000160182"	215.639876673071	1.5342103403435	0.176366668253515	8.69898125046039	3.34876843563931e-18	6.57896641579316e-18	"TFF1"	101.641932201405	119.567354344848	329.741672303552	311.60854784248
"1977"	"ENSG00000160570"	635.641996839833	-12.5701102085242	1.4455560148711	-8.69569223136959	3.44721659854461e-18	6.7689531186791e-18	"DEDD2"	1217.00472803983	1325.5632593195	0	0
"1978"	"ENSG00000119408"	113.199997064728	7.41375687870369	0.853653662863792	8.68473621237963	3.79622303711377e-18	7.45049533913587e-18	"NEK6"	2.69845837702845	0	227.207159361105	222.894370520778
"1979"	"ENSG00000092148"	81.8873441033169	6.52514648009934	0.751666979935602	8.68090079021215	3.92646537676533e-18	7.70221794108916e-18	"HECTD1"	1.7989722513523	1.72039358769565	165.453418611676	158.576591962543
"1980"	"ENSG00000182771"	1199.35215674461	0.612737040729387	0.0706082113164553	8.67798559551654	4.02840046100298e-18	7.89818646670146e-18	"GRID1"	971.445015730243	925.571750180261	1458.78647959027	1441.60538147767
"1981"	"ENSG00000138771"	86.8525466621323	2.48214858964104	0.28603988444983	8.67763107377566	4.04097377155661e-18	7.91884063003324e-18	"SHROOM3"	26.9845837702845	25.8059038154348	130.49847101766	164.12122804515
"1982"	"ENSG00000152422"	216.597455227676	1.59860542369325	0.184267973775808	8.6754382269282	4.11960972869793e-18	8.06886746659745e-18	"XRCC4"	93.5465570703197	121.287747932543	334.402331982754	317.153183925087
"1983"	"ENSG00000206561"	277.100818009405	-8.9271044696274	1.02905748003161	-8.67502995979694	4.13441619450619e-18	8.09378654206756e-18	"COLQ"	529.797328023253	576.331851878043	1.16516491980054	1.10892721652128
"1984"	"ENSG00000215231"	479.41165798931	12.5329135145882	1.44615351421537	8.6663783556811	4.46082843305739e-18	8.72839175516117e-18	"LINC01020"	0	0	948.444244717638	969.2023872396
"1985"	"ENSG00000100376"	615.838868042013	-12.5242125268104	1.4452252248545	-8.6659243911767	4.47864118987609e-18	8.75883302189262e-18	"FAM118A"	1234.99445055336	1228.3610216147	0	0
"1986"	"ENSG00000237057"	273.59655372277	-8.90817755063969	1.02851807957693	-8.66117740419691	4.66916227502536e-18	9.12683758238476e-18	"LINC02087"	542.390133782719	549.665751268761	2.33032983960108	0
"1987"	"ENSG00000132517"	613.114069045895	-12.5176029897362	1.44568752311111	-8.65858132523574	4.77671788425551e-18	9.33238041370643e-18	"SLC52A1"	1280.86824296284	1171.58803322074	0	0
"1988"	"ENSG00000163517"	611.040071471744	-12.5128189589138	1.44535341649818	-8.65727289677705	4.83184939493938e-18	9.43534592757394e-18	"HDAC11"	1248.4867424385	1195.67354344848	0	0
"1989"	"ENSG00000269118"	473.927216322248	12.5160031578679	1.44636540567742	8.65341711626874	4.99799440643145e-18	9.75487953496471e-18	"FAM90A28P"	0	0	976.408202792851	919.300662496143
"1990"	"ENSG00000228035"	605.213056320763	-12.4990391055214	1.44531318771021	-8.64797969865853	5.24191532089712e-18	1.02258157239399e-17	"NGF-AS1"	1226.89907542227	1193.95314986078	0	0
"1991"	"ENSG00000109255"	81.1217087271623	6.51030778033588	0.753078081264455	8.64493064172676	5.38379902382411e-18	1.04973270123157e-17	"NMU"	2.69845837702845	0.860196793847826	170.114078290879	150.814101446894
"1992"	"ENSG00000264061"	100.841894423833	-6.4554921002827	0.746854290115871	-8.64357637857467	5.4480273344097e-18	1.06172293862756e-17	"FGF7P1"	189.791572517668	209.027820905022	2.33032983960108	2.21785443304256
"1993"	"ENSG00000143353"	83.5573492716895	-5.8551277338572	0.677894622857433	-8.63722404107133	5.75953661239555e-18	1.12186761296611e-17	"LYPLAL1"	158.309558119003	170.31896518187	1.16516491980054	4.43570886608513
"1994"	"ENSG00000100523"	268.763010934174	-8.88273375253641	1.02870833559014	-8.63484181591731	5.8808358266921e-18	1.14492061909133e-17	"DDHD1"	534.294758651634	538.483192948739	1.16516491980054	1.10892721652128
"1995"	"ENSG00000167081"	910.00381773417	0.704335334393131	0.0816295927037753	8.62843132084568	6.2199130084557e-18	1.21032776176563e-17	"PBX3"	675.51408038279	708.802158130609	1105.74150889071	1149.95752353257
"1996"	"ENSG00000188612"	593.05808703799	-12.4700626490141	1.44570517046397	-8.62559178993048	6.37620713649532e-18	1.24011960531536e-17	"SUMO2"	1137.84994898033	1234.38239917163	0	0
"1997"	"ENSG00000250708"	721.649877521777	-0.808497153315719	0.0937863727693155	-8.62062503797181	6.65896260617001e-18	1.29446500312134e-17	"LINC02269"	914.777389812646	922.991159798717	501.020915514231	547.810044961513
"1998"	"ENSG00000118960"	584.58276730136	-12.4492665718206	1.44562862237537	-8.61166303650293	7.20082384326709e-18	1.39909954013253e-17	"HS1BP3"	1129.75457384925	1208.5764953562	0	0
"1999"	"ENSG00000226005"	454.386541776216	12.4553936351571	1.44636691163999	8.61150344004641	7.21085755571186e-18	1.40034853731924e-17	"LINC02660"	0	0	919.315121722624	898.231045382238
"2000"	"ENSG00000188994"	264.329793522992	-8.85816705925914	1.02897009002262	-8.608770211255	7.38485117460082e-18	1.43342138741377e-17	"ZNF292"	540.591161531367	514.397682721	2.33032983960108	0
"2001"	"ENSG00000145808"	98.7840405286902	-6.42425795623425	0.7463534477293	-8.60752767442739	7.4653132556935e-18	1.44831551873694e-17	"ADAMTS19"	196.987461523077	193.544278615761	3.49549475940161	1.10892721652128
"2002"	"ENSG00000188641"	1705.17044052683	0.591265212822959	0.0687076867307647	8.60551767868228	7.59730890155468e-18	1.47318760727101e-17	"DPYD"	1431.08242595076	1290.29519077174	2105.45301007957	1993.85113530526
"2003"	"ENSG00000175611"	413.488716634402	1.06532067921873	0.123796896370924	8.60539084943441	7.60571456100164e-18	1.47408160453744e-17	"LINC00476"	268.046865451493	266.661006092826	581.417294980468	537.829700012822
"2004"	"ENSG00000066777"	400.851844325174	1.12424449731387	0.130702999492982	8.60152025336067	7.86670158997719e-18	1.5239036895497e-17	"ARFGEF1"	233.866392675799	270.101793268217	561.609491343859	537.829700012822
